Informazioni cronologiche	Consenso alla partecipazione e al trattamento dei dati	 [Row 1]	Età	Genere	Regione di appartenenza della struttura sanitaria in cui opera	Tipologia della struttura sanitaria	Ruolo professionale (è possibile indicare più di 1 risposta)	Le sue prestazioni sanitarie hanno subito un calo durante l'emergenza? 	Se ha risposto sì, qual è stata la motivazione principale del calo? 	Se ha risposto sì, quantifichi l'impatto dell'emergenza sulla sua attività lavorativa:	Con quali modalità ha erogato le sue prestazioni DURANTE l'emergenza?	La Regione di appartenenza della struttura in cui opera dispone del registro clinico elettronico?	Quali tra i seguenti strumenti telematici ha utilizzato DURANTE l'emergenza per raggiungere e fornire supporto ai pazienti?	Gli strumenti telematici da lei utilizzati sono personali o le sono stati forniti dalla struttura di appartenenza?	Quale percentuale delle sue prestazioni ha erogato tramite strumenti telematici DURANTE l'emergenza?	Quanto ritiene che gli strumenti telematici le siano stati utili DURANTE l'emergenza per raggiungere e fornire supporto soddisfacente ai pazienti?	Gli strumenti telematici, che ha utilizzato durante l'emergenza, erano disponibili nella sua struttura?	Quali tra i seguenti strumenti telematici utilizzava PRIMA dell'emergenza per raggiungere e fornire supporto ai pazienti?	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Fornire consulenze a MMG/altro specialista]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Chiedere consulenze ad altri specialisti]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Valutazione/Monitoraggio di pazienti già in cura]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Valutazione/Monitoraggio di pazienti di nuovo esordio]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Gestione dell'emergenza]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Monitoraggio della terapia farmacologica]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Prescrizione di farmaci]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Psicoterapia live]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Psicoterapia tramite trasferimento di materiale audio-visivo]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Riabilitazione psichiatrica]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Consulenza giuridica in ambito civile]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Consulenza giuridica in ambito penale]	Quale percentuale delle sue prestazioni erogava tramite strumenti telematici PRIMA dell'emergenza ?	PRIMA dell'emergenza, quanto riteneva utili gli strumenti telematici per raggiungere e fornire supporto soddisfacente ai pazienti ?	Continuerà ad utilizzare strumenti telematici nella sua pratica clinica DOPO l'emergenza?	Per quali fasce di età ritiene che l'impiego di strumenti telematici sia più utile e vantaggioso?	In quali popolazioni ritiene che l'uso di strumenti telematici sia più utile e vantaggioso?	Per quali disturbi ritiene che l'uso di strumenti telematici sia più utile e vantaggioso?	L'impiego di strumenti telematici per la salute mentale è a un buon livello di implementazione in Italia	L'impiego di strumenti telematici per la salute mentale ha costi elevati	L'impiego di strumenti telematici per la salute mentale è un approccio valido, accurato ed efficace tanto quanto la pratica clinica in presenza	L'impiego di strumenti telematici per la salute mentale consente di stabilire una buona relazione medico-paziente	L'impiego di strumenti telematici per la salute mentale è vantaggioso in termini di tempo per l'operatore	L'impiego di strumenti telematici per la salute mentale è vantaggioso in termini di tempo per il paziente	L'impiego di strumenti telematici per la salute mentale è vantaggioso in termini economici per l'operatore	L'impiego di strumenti telematici per la salute mentale è vantaggioso in termini economici per il paziente	L'impiego di strumenti telematici per la salute mentale presenta problemi di confidenzialità tali da limitarne l'utilizzo	Ritengo di essere adeguatamente preparato all'impiego di strumenti telematici per la salute mentale	Sono globalmente soddisfatto delle prestazioni che riesco ad erogare usando strumenti telematici	Lo spazio sottostante è a sua disposizione per indicare eventuali commenti alle risposte che ha dato alle precedenti domande e/o per indicare quali aspetti mancano agli strumenti telematici rispetto al contatto in presenza. 		Con quali modalità erogava le sue prestazioni PRIMA dell'emergenza?	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Fornire consulenze a MMG/altro specialista]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Chiedere consulenze ad altri specialisti]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Valutazione/Monitoraggio di pazienti già in cura]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Valutazione/Monitoraggio di pazienti di nuovo esordio]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Gestione dell'emergenza]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Monitoraggio della terapia farmacologica]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Prescrizione di farmaci]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Psicoterapia live]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Psicoterapia tramite trasferimento di materiale audio-visivo]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Riabilitazione psichiatrica]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Consulenza giuridica in ambito civile]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Consulenza giuridica in ambito penale]	L'impiego di strumenti telematici per la salute mentale permette di abbattere la barriera dello stigma
30/05/2020 11.26.55	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Femminile	Toscana	Azienda Sanitaria Locale	Psicoterapeuta	Sì	tutti i colloqui psicologici sono stati rimandati	7	Mista, prevalentemente tramite strumenti telematici	Non so	Telefono (chiamate, SMS), Videoconferenza (Skype, Zoom etc)		Meno del 25%	4	No, ho usato strumenti personali	Telefono (chiamate, SMS)		Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)								Meno del 25%	3	No				2	1	2	2	3	3	3	3	4	1	4			Esclusivamente in presenza			Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)			Videoconferenza (Skype, Zoom etc)	Videoconferenza (Skype, Zoom etc)				1
30/05/2020 11.32.01	Ho compreso l'informativa e acconsento a partecipare allo studio		20 - 30	Maschile	Toscana	Istituto di Ricovero e Cura a Carattere Scientifico	Medico Specializzando	Sì	Lockdown	8	Mista, prevalentemente tramite strumenti telematici	No	Telefono (chiamate, SMS), e-mail		51-75%	4	No, ho usato strumenti personali	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)					Meno del 25%	3	Sì, con la stessa frequenza	Qualsiasi	Qualsiasi	Qualsiasi	4	3	3	4	3	4	3	4	3	2	3			Mista, prevalentemente in presenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)					4
30/05/2020 11.32.09	Ho compreso l'informativa e acconsento a partecipare allo studio		51 - 60	Femminile	Lombardia	Azienda Socio-Sanitaria Territoriale	Psichiatra	No			Mista, prevalentemente tramite strumenti telematici	No	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc), e-mail		Oltre il 75%	5	Sì, la struttura si è attrezzata DURANTE l'emergenza	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	e-mail	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail							Meno del 25%	5	Sì, ma con frequenza inferiore	Qualsiasi	Qualsiasi	Qualsiasi	3	1	3	4	4	3	3	5	4	5	3			Mista, prevalentemente in presenza	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	Telefono (chiamate, SMS), Registro clinico elettronico	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)							2
30/05/2020 11.35.18	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Femminile	Toscana	Azienda Ospedaliera, Azienda Socio-Sanitaria Territoriale	Psichiatra	No			Esclusivamente in presenza	Sì																									1	4	1	1	1	1	1	1	4	1	1			Esclusivamente in presenza													3
30/05/2020 11.37.31	Ho compreso l'informativa e acconsento a partecipare allo studio		20 - 30	Femminile	Toscana	Azienda Ospedaliera	Medico Specializzando	Sì	Interruzione di servizi non urgenti	9	Mista, prevalentemente tramite strumenti telematici	Sì	Telefono (chiamate, SMS), e-mail		Oltre il 75%	3	Sì, già PRIMA dell'emergenza	Telefono (chiamate, SMS), e-mail			Telefono (chiamate, SMS)			Telefono (chiamate, SMS)	Telefono (chiamate, SMS)						25-50%	2	Sì, ma con frequenza inferiore	Adulti	Pazienti che vivono in località difficilmente raggiungibili, Caregiver di pazienti con patologie croniche, Studenti	Disturbi depressivi, Disturbi bipolari, Schizofrenia e altri disturbi psicotici, Disturbo di panico, Disturbo d'ansia sociale, Disturbo ossessivo-compulsivo e correlati	2	2	2	1	2	2	2	2	4	2	2			Mista, prevalentemente in presenza		Telefono (chiamate, SMS)	Telefono (chiamate, SMS)			Telefono (chiamate, SMS)	Telefono (chiamate, SMS)						3
30/05/2020 11.40.32	Ho compreso l'informativa e acconsento a partecipare allo studio		41 - 50	Femminile	Lombardia	Azienda Socio-Sanitaria Territoriale	Psichiatra	No			Mista, prevalentemente in presenza	Sì	Telefono (chiamate, SMS), Videoconferenza (Skype, Zoom etc)		Meno del 25%	4	Sì, la struttura si è attrezzata DURANTE l'emergenza	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)											Meno del 25%	3	Sì, ma con frequenza inferiore	Adulti	Pazienti sottoposti a regime di custodia, Pazienti che vivono in località difficilmente raggiungibili, Caregiver di pazienti con patologie croniche	Disturbi depressivi, Disturbo di panico, Disturbo d'ansia sociale, Disturbo ossessivo-compulsivo e correlati	2	2	3	2	3	4	3	3	3	3	4			Mista, prevalentemente in presenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)										4
30/05/2020 12.02.04	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Femminile	Puglia	Azienda Sanitaria Locale	Tecnico/a della riabilitazione psichiatrica	No			Esclusivamente in remoto, tramite strumenti telematici	Sì	Videoconferenza (Skype, Zoom etc), e-mail, Registro clinico elettronico		Oltre il 75%	5	No, ho usato strumenti personali	Telefono (chiamate, SMS), Registro clinico elettronico	Telefono (chiamate, SMS), Altro	Telefono (chiamate, SMS), Altro	Telefono (chiamate, SMS), Altro	Telefono (chiamate, SMS), Altro	Telefono (chiamate, SMS), Altro					Telefono (chiamate, SMS), Altro			Meno del 25%	4	Sì, ma con frequenza inferiore				4	2	3	2	3	5	4	5	3	4	3			Esclusivamente in presenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Registro clinico elettronico	Registro clinico elettronico	Telefono (chiamate, SMS), Registro clinico elettronico	Videoconferenza (Skype, Zoom etc)				Telefono (chiamate, SMS), Videoconferenza (Skype, Zoom etc), Registro clinico elettronico			2
30/05/2020 12.13.05	Ho compreso l'informativa e acconsento a partecipare allo studio		51 - 60	Femminile	Lombardia	Azienda Ospedaliera	Psichiatra	Sì	Interruzione di servizi non urgenti	7	Mista, prevalentemente in presenza	No	Telefono (chiamate, SMS), Videoconferenza (Skype, Zoom etc)		Meno del 25%	4	Sì, la struttura si è attrezzata DURANTE l'emergenza	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	e-mail		Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	e-mail						Meno del 25%	2	Sì, con la stessa frequenza				4	2	4	4	5	5	3	3	2	5	4			Esclusivamente in presenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS), e-mail	Videoconferenza (Skype, Zoom etc)	Videoconferenza (Skype, Zoom etc)	e-mail	e-mail						4
30/05/2020 12.14.54	Ho compreso l'informativa e acconsento a partecipare allo studio		51 - 60	Femminile	Lombardia	Azienda Ospedaliera	Psichiatra	Sì	Interruzione di servizi non urgenti	10	Mista, prevalentemente tramite strumenti telematici	Sì	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc), e-mail		25-50%	3	Sì, la struttura si è attrezzata DURANTE l'emergenza	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)			Telefono (chiamate, SMS)										Meno del 25%	3	No	Adulti	Caregiver di pazienti con patologie croniche	Disturbi depressivi, Disturbo di panico, Disturbo d'ansia sociale, Disturbo ossessivo-compulsivo e correlati, Disturbo post-traumatico da stress, Disturbi di personalità	3	4	2	2	2	2	2	3	5	3	2			Mista, prevalentemente in presenza			Telefono (chiamate, SMS)			Telefono (chiamate, SMS)	Telefono (chiamate, SMS)		Telefono (chiamate, SMS)				2
30/05/2020 12.21.42	Ho compreso l'informativa e acconsento a partecipare allo studio		51 - 60	Femminile	Lombardia	Azienda Ospedaliera	Psichiatra	Sì	Interruzione di servizi non urgenti	10	Mista, prevalentemente in presenza	Sì	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)		25-50%	3	Sì, la struttura si è attrezzata DURANTE l'emergenza	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)			Telefono (chiamate, SMS)			Telefono (chiamate, SMS)	Telefono (chiamate, SMS)						Meno del 25%	3	No	Adulti	Caregiver di pazienti con patologie croniche	Disturbo di panico, Disturbo d'ansia sociale, Disturbo ossessivo-compulsivo e correlati, Disturbo post-traumatico da stress, Disturbi di personalità	2	3	2	2	2	3	2	3	4	3	2	Vi è comunque una "distanza comunicativa"e incompleta autenticità espressiva emozionale		Mista, prevalentemente in presenza			Telefono (chiamate, SMS)			Telefono (chiamate, SMS)	Telefono (chiamate, SMS)						2
30/05/2020 12.44.06	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Femminile	Toscana	Azienda Sanitaria Locale	Psicologo/a	Sì	Interruzione di servizi non urgenti	7	Esclusivamente in remoto, tramite strumenti telematici	Non so	Telefono (chiamate, SMS), Videoconferenza (Skype, Zoom etc), e-mail		Meno del 25%	5	No, ho usato strumenti personali	Telefono (chiamate, SMS), e-mail	Altro	Altro	Altro	Altro	Altro	Altro	Altro	Altro	Altro	Altro	Altro	Altro	Meno del 25%	5	Sì, ma con frequenza inferiore	Qualsiasi	Qualsiasi	Qualsiasi	5	3	3	3	3	3	3	3	3	2	3			Mista, prevalentemente in presenza	e-mail	e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	e-mail	Telefono (chiamate, SMS)	Altro	Altro	Altro	Altro	Altro	3
30/05/2020 12.45.09	Ho compreso l'informativa e acconsento a partecipare allo studio		51 - 60	Maschile	Puglia	Azienda Sanitaria Locale	TNPEE 	No		5	Mista, prevalentemente tramite strumenti telematici	Sì	Videoconferenza (Skype, Zoom etc)		Oltre il 75%	4	No, ho usato strumenti personali	Telefono (chiamate, SMS), e-mail, Registro clinico elettronico		Telefono (chiamate, SMS)											Meno del 25%	3	Sì, ma con frequenza inferiore	Bambini e adolescenti	Qualsiasi	Disturbi dello spettro dell'autismo, ADHD, Disturbi depressivi	2	2	3	3	3	3	3	3	2	3	4	Grazie, utile ragionare in termini di efficacia efficienza del sistema telematico 		Mista, prevalentemente in presenza			Telefono (chiamate, SMS)										3
30/05/2020 12.51.07	Ho compreso l'informativa e acconsento a partecipare allo studio		20 - 30	Femminile	Basilicata	Struttura ambulatoriale privata convenzionata con il SSN	Psicoterapeuta	Sì	Lockdown	9	Esclusivamente in remoto, tramite strumenti telematici	Sì	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)		25-50%	5	Sì, la struttura si è attrezzata DURANTE l'emergenza	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Registro clinico elettronico	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)	Telefono (chiamate, SMS), e-mail				Meno del 25%	2	Sì, ma con frequenza inferiore				3	2	2	2	4	3	3	4	5	4	4			Esclusivamente in presenza	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)	Chat (Whatsapp, Telegram etc)		Chat (Whatsapp, Telegram etc)	Chat (Whatsapp, Telegram etc), e-mail	Altro	Altro	Altro	2
30/05/2020 13.02.03	Ho compreso l'informativa e acconsento a partecipare allo studio		> 60	Femminile	Puglia	Azienda Sanitaria Locale	Psicologo/a, Psicoterapeuta	Sì	Lockdown	6	Esclusivamente in remoto, tramite strumenti telematici	No	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)		Oltre il 75%	5	No, ho usato strumenti personali														Meno del 25%	1	Sì, ma con frequenza inferiore				1	1	5	4	4	4	4	4	2	4	4			Esclusivamente in presenza													3
30/05/2020 13.04.59	Ho compreso l'informativa e acconsento a partecipare allo studio		20 - 30	Maschile	Puglia	Studio Privato	Psicologo/a, Psicoterapeuta	Sì	Lockdown	7	Mista, prevalentemente tramite strumenti telematici	Non so	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)		Oltre il 75%	4	No, ho usato strumenti personali	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)			Chat (Whatsapp, Telegram etc)	Chat (Whatsapp, Telegram etc)				Meno del 25%	3	Sì, ma con frequenza inferiore	Bambini e adolescenti, Adulti	Pazienti che vivono in località difficilmente raggiungibili, Caregiver di pazienti con patologie croniche, Studenti	Disturbo di panico, Disturbo d'ansia sociale, Disturbi correlati a dipendenze comportamentali, Disturbi dell'alimentazione	3	1	2	2	4	4	4	3	4	4	3			Mista, prevalentemente in presenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)			Chat (Whatsapp, Telegram etc)	Chat (Whatsapp, Telegram etc)				3
30/05/2020 13.18.13	Ho compreso l'informativa e acconsento a partecipare allo studio		20 - 30	Femminile	Puglia	Centro diurno 	EDUCATORE PROFESSIONALE 	No			Esclusivamente in remoto, tramite strumenti telematici	Non so	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)		51-75%	5	Sì, già PRIMA dell'emergenza	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)													Meno del 25%	2	Sì, con la stessa frequenza				4	1	3	3	3	3	3	3	2	3	3			Esclusivamente in presenza				Telefono (chiamate, SMS)		Telefono (chiamate, SMS)				Telefono (chiamate, SMS)			3
30/05/2020 13.19.13	Ho compreso l'informativa e acconsento a partecipare allo studio		41 - 50	Femminile	Puglia	Centro diurno psichiatrico 	Educatore	No			Esclusivamente in remoto, tramite strumenti telematici	Non so	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)		51-75%	5	Sì, già PRIMA dell'emergenza	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)	Telefono (chiamate, SMS)					Telefono (chiamate, SMS)							Meno del 25%	3	Sì, con la stessa frequenza	Qualsiasi	Qualsiasi	ADHD, Disturbi depressivi, Schizofrenia e altri disturbi psicotici, Disturbo d'ansia sociale, Disturbi di personalità, Disturbi dell'alimentazione	3	3	5	5	5	4	4	5	4	4	5			Mista, prevalentemente in presenza						Telefono (chiamate, SMS)							5
30/05/2020 13.23.34	Ho compreso l'informativa e acconsento a partecipare allo studio		41 - 50	Femminile	Lombardia	Azienda Ospedaliera	Infermiere/a specializzato/a	No			Mista, prevalentemente in presenza	Sì	Telefono (chiamate, SMS)		25-50%	5	No, ho usato strumenti personali	Telefono (chiamate, SMS)			Telefono (chiamate, SMS)	Telefono (chiamate, SMS)									Meno del 25%	5	Sì, ma con frequenza inferiore	Qualsiasi	Qualsiasi	Qualsiasi	3	1	4	5	3	3	3	3	1	3	4			Mista, prevalentemente in presenza			Telefono (chiamate, SMS)	Telefono (chiamate, SMS)									3
30/05/2020 13.26.30	Ho compreso l'informativa e acconsento a partecipare allo studio		41 - 50	Femminile	Puglia	Azienda Sanitaria Locale	Educatore Professionale	Sì	Interruzione di servizi non urgenti	3	Mista, prevalentemente tramite strumenti telematici	Sì	Telefono (chiamate, SMS), Registro clinico elettronico		25-50%	3	Sì, già PRIMA dell'emergenza	Telefono (chiamate, SMS)													Meno del 25%	3	Sì, ma con frequenza inferiore				1	1	3	2	3	3	3	3	3	3	3	Il contatto in presenza o telematico richiede una preventiva valutazione caso per caso e necessita di strumenti adeguati non solo per il servizio, ma anche a carico degli utenti. Nella mia esperienza, oltre al telefono, non è stato possibile utilizzare altro. 		Esclusivamente in presenza										Telefono (chiamate, SMS)			3
30/05/2020 13.28.38	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Femminile	Toscana	Struttura ambulatoriale privata non convenzionata con il SSN	Psicologo/a	Sì	Lockdown	7	Esclusivamente in remoto, tramite strumenti telematici	No	Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)		Oltre il 75%	5	Sì, già PRIMA dell'emergenza	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)			Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)		Telefono (chiamate, SMS)								Oltre il 75%	5	Sì, ma con frequenza inferiore	Qualsiasi	Qualsiasi	Qualsiasi	2	2	4	4	4	4	3	3	3	3	4			Mista, prevalentemente in presenza			Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)		Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)								3
30/05/2020 13.33.14	Ho compreso l'informativa e acconsento a partecipare allo studio		51 - 60	Femminile	Puglia	Azienda Sanitaria Locale	Educatore professionale 	No			Esclusivamente in remoto, tramite strumenti telematici	Sì	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)		51-75%	3	No, ho usato strumenti personali	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)			Telefono (chiamate, SMS)	Telefono (chiamate, SMS)						Telefono (chiamate, SMS)			Meno del 25%	2	Sì, ma con frequenza inferiore				2	5	1	1	2	1	2	2	5	1	3			Esclusivamente in presenza			Telefono (chiamate, SMS)										1
30/05/2020 13.35.22	Ho compreso l'informativa e acconsento a partecipare allo studio		20 - 30	Femminile	Puglia	Struttura ambulatoriale privata non convenzionata con il SSN	Tecnico/a della riabilitazione psichiatrica	Sì	Lockdown	8	Mista, prevalentemente tramite strumenti telematici	Sì	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)		51-75%	5	Sì, la struttura si è attrezzata DURANTE l'emergenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)		Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)					Telefono (chiamate, SMS)		Meno del 25%	2	Sì, ma con frequenza inferiore				5	3	4	5	5	5	3	2	1	4	5			Esclusivamente in presenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	5
30/05/2020 13.39.51	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Femminile	Puglia	Struttura ambulatoriale privata convenzionata con il SSN	Tecnico/a della riabilitazione psichiatrica	No			Esclusivamente in remoto, tramite strumenti telematici	Sì	Telefono (chiamate, SMS)		Oltre il 75%	4	Sì, già PRIMA dell'emergenza	Telefono (chiamate, SMS)						Telefono (chiamate, SMS)							Meno del 25%	4	Sì, ma con frequenza inferiore	Bambini e adolescenti	Pazienti che frequentano i centri diurni	Qualsiasi	2	5	4	4	4	2	4	3	4	5	5			Mista, prevalentemente in presenza						Telefono (chiamate, SMS)							3
30/05/2020 13.43.00	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Maschile	Lombardia	Azienda Socio-Sanitaria Territoriale	Tecnico/a della riabilitazione psichiatrica	Sì	Interruzione di servizi non urgenti	6	Mista, prevalentemente tramite strumenti telematici	Sì	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc), e-mail, Piattaforma certificata di telemedicina		51-75%	4	No, ho usato strumenti personali	Telefono (chiamate, SMS)					Telefono (chiamate, SMS)					Telefono (chiamate, SMS)		Telefono (chiamate, SMS)	Meno del 25%	3	Sì, ma con frequenza inferiore	Adulti	Pazienti sottoposti a regime di custodia, Pazienti che vivono in località difficilmente raggiungibili	Disturbi dello spettro dell'autismo, Disturbo post-traumatico da stress	3	2	3	3	2	3	2	3	3	3	3			Mista, prevalentemente in presenza					Telefono (chiamate, SMS)					Telefono (chiamate, SMS)		Telefono (chiamate, SMS)	3
